prod_picture,prod_no,prod_external,cat_code,prodName,prod_price,prod_salesprice,brief_Desc,Other_Desc,Brand_id,Inventory,prod_hot,prod_latest,prod_special,Related,,,,新分類
"TU119839DIDF-1,TU119839DIDF-2",TU119839DIDF,N/A,12244,"Monaco Db Billfold
斜背包",6080,0,"材質：Leather
顏色：Black
商品型號：0119839DID",TUMI,N/A,1,False,False,False,N/A,,#N/A,21110,21110
"TU119856DIDF-1,TU119856DIDF-2",TU119856DIDF,N/A,12244,"Monaco Card Case w/ID
卡夾",4240,0,"材質：Leather
顏色：Black
商品型號：0119856DID",TUMI,N/A,1,False,False,False,N/A,,#N/A,21230,21230
PT1403104035P,PT1403104035P,N/A,12245,PT PASSPORT HOLDER,1900,0,"護照夾 / 顏色：酒紅色
產品型號：14031-04035N",PORTER,N/A,1,False,False,False,N/A,,#N/A,21110,21110
PT1403104079P,PT1403104079P,N/A,12245,PT PASSPORT HOLDER,1720,0,"護照夾 / 顏色：深藍色
產品型號：14031-04079T",PORTER,N/A,1,False,False,False,N/A,,#N/A,21110,21110
RB2132F90158F,RB2132F90158F,N/A,12246,"SUNGLASSES
太陽眼鏡",6700,0,原廠編號:0RB2132F-901/58-55,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB30251674KF,RB30251674KF,N/A,12246,"SUNGLASSES
太陽眼鏡",6200,0,產品型號：ORB3025-167/4K-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB3025W32775F,RB3025W32775F,N/A,12246,"SUNGLASSES
太陽眼鏡",5900,0,產品型號：0RB3025-W3277-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB35230066GF,RB35230066GF,N/A,12246,"SUNGLASSES
太陽眼鏡",5400,0,商品型號：0RB3523-006/6G-59,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB353818671F,RB353818671F,N/A,12246,"SUNGLASSES
太陽眼鏡",5500,0,鏡商品型號：0RB3538-186/71-53,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
MK50041014T5F,MK50041014T5F,N/A,12246,SUNGLASSES 太陽眼鏡,6500,0,商品型號: 0MK5004-1014T5-59,MICHAEL KORS 邁克爾高司,N/A,1,False,False,False,N/A,,24630,,24630
RB353818955F,RB353818955F,N/A,12246,"SUNGLASSES
太陽眼鏡",6300,0,商品型號：0RB3538-189/55-53,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
"RB4105601S54F-1,RB4105601S54F-2,RB4105601S54F-3",RB4105601S54F,N/A,12246,"SUNGLASSES
太陽眼鏡",5200,0,商品型號：0RB4105-601S-54,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB302500258F,RB302500258F,N/A,12246,"SUNGLASSES
太陽眼鏡",7100,0,原廠編號:0RB3025-002/58-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB302500478F,RB302500478F,N/A,12246,"SUNGLASSES
太陽眼鏡",7400,0,原廠編號:0RB3025-004/78-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB4147609585F,RB4147609585F,N/A,12246,"SUNGLASSES
太陽眼鏡",5200,0,商品型號：0RB4147-609585-60,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
"RBB410571051F-1,RBB410571051F-2",RBB410571051F,N/A,12246,"SUNGLASSES
太陽眼鏡",5500,0,商品型號：0RB4105-710/51-54,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB302511219F,RB302511219F,N/A,12246,"SUNGLASSES
太陽眼鏡",5900,0,原廠編號:0RB3025-112/19-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB30251124DF,RB30251124DF,N/A,12246,"SUNGLASSES
太陽眼鏡",7800,0,原廠編號:0RB3025-112/4D-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB4197F6019F,RB4197F6019F,N/A,12246,"SUNGLASSES
太陽眼鏡",5800,0,商品型號：0RB4197F-601/9A-56,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
RB30251124LF,RB30251124LF,N/A,12246,"SUNGLASSES
太陽眼鏡",7800,0,原廠編號:0RB3025-112/4L-58,RAYBAN 雷朋,N/A,1,False,False,False,N/A,,24630,,24630
MB112524F,MB112524F,N/A,12247,"Heritage 1912Cplss RB
鋼珠筆",12900,9675,商品型號：112524,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
"MB111942F-1,MB111942F-2",MB111942F,N/A,12247,"SOL Red Gold RB
鋼珠筆",25400,19050,產品型號：111942,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
"MB112673F-1,MB112673F-2",MB112673F,N/A,12247,"MST Red Gold BP
原子筆",12900,9675,產品型號：112673,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB111943F,MB111943F,N/A,12247,"SOL Red Gold BP
原子筆",21400,0,"
商品型號：111943",MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB113040F,MB113040F,N/A,12247,"Cruise Pt Bordeaux BP
原子筆",6300,0,商品型號：113040,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB112686F,MB112686F,N/A,12247,"StarWalker Speed BP
原子筆",12900,9675,商品型號：112686,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB113072F,MB113072F,N/A,12247,"Cruise Pt Blue BP
原子筆",6300,0,商品型號：113072,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB114119F,MB114119F,N/A,12247,"Cruise RB & MST Pocket Hold6cc Set
原子筆",9500,0,商品型號：114119,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB113344F-1,MB113344F,N/A,12247,"Heritage 1912Cplss RB
鋼珠筆",16800,12600,商品型號：113344,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
"MB113619F-1,MB113619F-2",MB113619F,N/A,12247,"Project Bk Capless RB
鋼珠筆",11400,8550,商品型號：113619,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB114121F,MB114121F,N/A,12247,"MST Business Set II
卡片夾/簽字筆套組",13800,0,商品型號：114121,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
"MB113620F-1,MB113620F-2",MB113620F,N/A,12247,"Project Bk BP
原子筆",11400,8550,商品型號：113620,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
MB2865F,MB2865F,N/A,12247,"MST Platinum-C RB
鋼珠筆",12900,0,商品型號：2865,MONTBLANC 萬寶龍,N/A,1,False,False,False,N/A,,#N/A,24500,24500
TU228060DF,TU228060DF,N/A,12252,"V3 Int. CarryOn
登機箱",14650,0,"顏色：Black
商品型號：0228060D",TUMI,N/A,1,False,False,False,N/A,,42100,,42100
0062DH-1,TU0062DHF,N/A,12256,"Alpha Black Luggage Lock
行李鎖",720,0,"此鎖經過特別設計，獲得美國運輸安全管理局 ( TSA ) 認可。如需要檢查行李，TSA可以使用特別的密碼和工具將鎖打開。檢查完畢後，TSA可以把鎖重鎖，不會損壞你的鎖或箱包。

尺寸：H: 2 × W: 3  × D: 1 (IN)
材質：Metal
款式：行李鎖
顏色：Black
產品型號：0062DH",TUMI,N/A,1,False,False,False,N/A,,42500,,42500
010677210041F,010677210041F,N/A,12287,"MOJITO RUM
摩奇多蘭姆酒",720,0,"來自於百加得經典調酒摩奇多，完美比列只需添加冰塊，即可立即享用.                                                                          
規格：單瓶
產地：波多黎各
容量：1000 ml
種類：蘭姆酒 ",BACARDI 百加得,N/A,5,False,False,False,N/A,,#N/A,64400,64400
710933456206F,710933456206F,N/A,12278,最陸羽台灣頂極烏龍茶酒,1800,0,"嚴選台灣南投鹿谷之頂級烏龍茶，精製而成。口感豐富柔順，帶有天然熟果香，喉韻回甘，尾韻散發百花香氣。
規格：單瓶
產地：台灣
容量 ：  600 ml
種類：高粱酒 ",賀木堂,N/A,5,False,False,False,N/A,,#N/A,65300,65300
010314300388F,010314300388F,N/A,12272,"RAGNVALD 
維京戰士系列""神龍 "" 單一麥芽威士忌 ",18900,0," Ragnvld是最具前瞻性的維京人之一，是位以探險未知領域著名的航海家，最廣為人知是他在海上的成就，以及他所擁有橫掃全歐洲的各式布料、珍奇香料和寶石。高原騎士Ragnvald所突顯的不只是酒廠的威士忌釀酒師傅Max McFarlane卓越的工藝技術，還有高原騎士酒窖使用品質優良又充分經過陳年作用的橡木桶所激盪出的交互作用與和諧酒質。
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",HIGHLAND PARK 高原騎士 ,N/A,5,False,False,False,N/A,,61100,,61100
5000281021010,5000281021010,N/A,12272,"SINGLETON 12 YEARS OLD
12年單一麥芽威士忌",870,0,"稀世釀酒廠僅選用 19 世紀所建釀酒廠出品的威士忌 工藝精湛 The Singleton&#174; of Glen Ord&#8482;威士忌使用沿襲 150 多年的精湛工藝，獨特的製作過程（從大麥到熟化）釀就了這種完美平衡、天然濃醇、口感爽滑的威士忌。
規格：單瓶
產地：蘇格蘭
容量  ： 700 ml 
種類：威士忌",SINGLETON 蘇格登,N/A,5,False,False,False,N/A,,61100,,61100
010327323176F,010327323176F,N/A,12272,"Glenfiddich Reserve Cask
珍藏酒款威士忌",2000,0,"這款風味豐富的威士忌，在特別挑選的雪莉桶中熟成，接著在我們獨一無二的蘇羅拉融合桶中融合，創造這款深沈且柔潤的威士忌。 
規格：單瓶 
產地：蘇格蘭 
容量：1000 ml 
種類：威士忌",GLENFIDDICH 格蘭菲迪,N/A,5,False,False,False,N/A,,61100,,61100
010493030007F,010493030007F,N/A,12272,"OLDEST RESERVE 30 YEARS OLD
三十年單一純麥威士忌",18000,0,"嚴選1967、1972、1977、1979、1980 陳年老酒釀製， 低量生產， 免稅獨賣            
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",GLENROTHES 格蘭路思,N/A,5,False,False,False,N/A,,61100,,61100
000299609583F,000299609583F,N/A,12272,"TGL MASTER DISTILLER’S RESERVE SMALL BATCH 
大師窖藏",2800,0,"酒桶經獨立挑選，締造獨特風味每一批出產的威士忌均以獨立挑選的酒桶釀造。每個酒桶在進入最後遴選階段前均經過仔細品聞，確保挑選出最優質的酒桶。
麥芽口感完美平衡，隱約透露著一絲雲呢拿和甘草芳香。
規格：單瓶
產地：蘇格蘭
容量 ：  1000ml
種類：威士忌",GLENLIVET 格蘭利威,N/A,3,False,False,False,N/A,,61100,,61100
013967004924F,013967004924F,N/A,12272,"DALMORE 12 YEARS OLD
12年單一麥芽威士忌",1650,0,"大摩12年有著複雜的香味和口感，被認為有著遠超同等年份威士忌的複雜酒體。經過9年時間在美國波本威士卡白橡木桶的熟化時間後，酒液被分成兩部分，進行最後的熟化階段。其中一半繼續保留在波本桶中，另外一半則被轉移到30年之久的瑪圖薩拉姆歐陸羅梭雪利桶中繼續熟化，直到熟化期結束後再重新融合。 
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",DALMORE 大摩,N/A,5,False,False,False,N/A,,61100,,61100
000299298312F,000299298312F,N/A,12272,"ABERLOUR 12Y 
12年雪莉桶",1820,0,"亞伯樂威士忌家族裡最別具一格的酒款，在新鮮的歐洛羅素雪莉桶內熟成，是最難能可貴、最奢華的釀造單一麥芽威士忌方法之一。每年，亞伯樂的首席調酒師都會親自前往西班牙南部，挑選最優質的木桶來釀酒。旅遊零售商獨家發售。
規格：單瓶
產地：蘇格蘭
容量 ： 1000 ml
種類：威士忌 ",ABERLOUR亞伯樂,N/A,5,False,False,False,N/A,,61100,,61100
010494195125F,010494195125F,N/A,12272,"10YO ISLAY SINGLE MALT SCOTCH WHISKY
10年艾雷單一麥芽威士忌",1520,0,"雅柏10年是一款具有複雜風味的單一麥芽威士忌，除了具有泥煤煙燻味之外，更能保有天然麥芽的甜味，創造出威士忌完美的平衡。非冷凝過濾（Non-Chilled Filter）保留住酒體的香氣與油脂，帶出更深層美妙的風味。微金黃色的酒液，密實的煙燻果香、泥煤結合了醒鼻的檸檬與萊姆，由黑巧克力包覆。
規格：單瓶
產地：蘇格蘭
容量 ： 1000 ml
種類：威士忌 ",ARDBEG 雅柏,N/A,5,False,False,False,N/A,,61100,,61100
060105930201F,060105930201F,N/A,12272,"15YO SINGLE MALT SCOTCH WHISKY 
15年單一純麥蘇格蘭威士忌",1580,0,"橙橘、檸檬、萊姆等的濃郁果香，隨之而來的花蜜芳氣在味蕾之間隱隱回韻 略帶麥芽的自然甜味 絲絲繚繞的煙燻餘韻，教人無限回味，時尚外型，彰顯個人品味
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",MATISSE 馬諦氏,N/A,5,False,False,False,N/A,,61100,,61100
013967005891F,013967005891F,N/A,12272,"DALMORE 18 YEARS OLD
18年單一麥芽威士忌",3700,0,"18年威士忌將辛香柑橘味與濃郁巧克力完美結合從而創造了異常濃烈的口感體驗。經過14年時間在美國波本橡木桶中熟化後，酒液被轉移到著名的岡薩雷比亞斯酒莊30年的瑪圖薩拉姆歐陸羅梭雪利桶進行最後4年的熟化。                                            
規格：單瓶
產地：蘇格蘭
容量 ：  700 ml
種類：威士忌",DALMORE 大摩,N/A,5,False,False,False,N/A,,61100,,61100
010494560121F,010494560121F,N/A,12272,"ORIGNAL
經典單一麥芽威士忌",880,0,"經典格蘭傑單一麥芽威士忌的代表作品。精選設計師酒桶陳釀而成，身邊圍繞萬壽菊、檸檬、蘋果、洋梨與蜜桃樹，一股成熟的果香正瀰漫在陽光之下，而且又在這股香氣之上加入香草冰淇淋，之後還能享受到附近的天竹葵與野生薄荷香氣。
規格：單瓶
產地：蘇格蘭
容量 ： 1000 ml
種類：威士忌 ",GLENMORANGIE 格蘭傑,N/A,5,False,False,False,N/A,,61100,,61100
000299298329F,000299298329F,N/A,12272,"ABERLOUR 15Y 
15年雙桶熟成單一純麥威士忌",2400,0,"原酒在波本桶、豬頭桶和雪莉桶內熟成14年後，先經過調配，再裝入新雪莉桶中進行短期的熟成，呈現獨特的餘韻。此酒展示了蒸餾藝術和調酒師技術的完美配合，呈現出非凡的深度和複雜性，旅遊零售商獨家發售
規格：單瓶
產地：蘇格蘭
容量 ： 1000 ml
種類：威士忌 ",ABERLOUR亞伯樂,N/A,5,False,False,False,N/A,,61100,,61100
080686934066F,080686934066F,N/A,12272,"Hibiki (響) Master’s Select 
響大師精選威士忌",2200,0,"融合10種以上來自山崎, 白州與知多酒廠原酒, 含有世界知名的山崎雪莉桶威士忌  
規格：單瓶 
產地：日本 
容量：700 ml 
種類：威士忌",SUNTORY 三得利,N/A,5,False,False,False,N/A,,61100,,61100
013967004948F,013967004948F,N/A,12272,"DALMORE 15 YEARS OLD
15年單一麥芽威士忌",2200,0,"大摩15年可以作為單一麥芽威士忌最完美的詮釋。順滑，豐富，圓潤，這是大摩風格的最好代表。在美國波本橡木桶中經過了12年的熟化後，大摩15年的酒液被均等分成三份用不同的雪利酒桶繼續完成餘下3年的熟化過程。這3款橡木桶分別來自阿莫羅梭(Amoroso)、阿坡斯托雷斯(Apostoles)和瑪圖薩拉姆歐陸羅梭(Matusalem Oloroso)雪利酒。最後三種酒液再使用雪利桶融合在一起，口味交融而成。                                             
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌",DALMORE 大摩,N/A,5,False,False,False,N/A,,61100,,61100
000299609576F,000299609576F,N/A,12272,"TGL MASTER DISTILLER'S RESERVE SOLERA VATTED 
大師窖藏- 索妮拉釀造法",2100,0,"巧妙地發揮索妮拉釀造法的威力，帶來奢華極致的味覺體驗 索妮拉融合桶內常存威士忌，永不清空。透過此過程讓酒體複雜性在融合桶內隨年月增加，令釀製出來的威士忌更加芳郁醇厚。複雜奢華的單一麥芽威士忌，口感如絲絨般獨特柔滑，帶著香甜的蜂蜜味。                            
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",GLENLIVET 格蘭利威,N/A,5,False,False,False,N/A,,61100,,61100
010493039550F,010493039550F,N/A,12272,"CASK STRENGTH VINTAGE CASK 1995#7
1995年單桶原酒單一純麥威士忌",10500,0,"香氣：蜂蜜、檸檬帶點些許香草
口感：香甜滑順的口感、香草、焦糖與肉桂
餘韻：豐富悠長，甘甜                            
規格：單瓶
產地：蘇格蘭
容量 ：  700 ml
種類：威士忌 ",GLENROTHES 格蘭路思,N/A,5,False,False,False,N/A,,61100,,61100
000281033631F,000281033631F,N/A,12272,"TALISKER DARK STORM
風暴單一麥芽威士忌",2660,0,"取用當地流經火山岩層的泉水，水質柔軟且含泥煤香味。使用了大量的泥煤熏烤發芽後的大麥.依然是強烈的煙熏，卻更加濃郁，還增加了許多香料的味道，雪莉桶的甜蜜，煙熏味，還有海水的鹹味都得到很好的平衡。
規格：單瓶
產地：蘇格蘭
容量  ： 1000 ml 
種類：威士忌 ",TALISKER 泰利卡,N/A,5,False,False,False,N/A,,61100,,61100
010314300371F,010314300371F,N/A,12272,"SIGURD 
維京戰士系列 &#34;神劍 &#34; 單一麥芽威士忌",5700,0,"Sigurd是維京伯爵中最令人懼怕的一位，也是奧克尼英雄傳說中最強大、最勇敢且擁有如他隨身配劍般鋒利的勇士本能。該酒款猶如維京人Sigurd般受到推崇，瓶身上細緻地刻印著Sigurd所持有紋飾複雜的聖劍，詳細描繪劍上的符文石、龍、神話意象和維京長船。如同這把傳說般的劍，以高超的技術、嚴謹的態度釀造本款威士忌，傳達此酒款值得以Sigurd這位英雄命名的品酩價值。
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌",HIGHLAND PARK 高原騎士,N/A,5,False,False,False,N/A,,61100,,61100
010314302467F,010314302467F,N/A,12272,"RARE CASK BLACK 
奢想-湛黑  單一麥芽威士忌",14090,0,"在過去，泥煤與煙燻似乎與麥卡倫毫無連結性，直到RARE CASK BLACK奢想-湛黑單一麥芽威士忌的誕生，才全然顛覆酒迷們對於該品牌的想像。這款全新佳釀傑作，乃麥卡倫首席釀酒大師Bob Dalgarno精選自100個以內的橡木桶，悉心打造出品牌前所未見的煙燻口感，這些橡木桶100%使用西班牙雪莉桶與美國橡木桶，其中一半以上為初次裝填。特別的是，無論從有限的橡木桶或是經年累月的陳年時間來看，RARE CASK BLACK奢想-湛黑可能僅限於這一批的產量，難以追加，這也勢必將成為威士忌愛好者與收藏家爭相收藏的珍稀酒款。                                                                                        
規格：單瓶
產地：蘇格蘭
容量 ： 700 ml
種類：威士忌",MACALLAN 麥卡倫,N/A,5,False,False,False,N/A,,61100,,61100
000281041698F,000281041698F,N/A,12272,"THE SINGLETON OF GLENDULLAN - MASTERS ART
格蘭杜蘭大師之作單一麥芽蘇格蘭威士忌",4880,0,"在甜美的馬斯喀特木桶中進行額外熟化，並小批量釀制，形成具有深厚果香、層次感強的複雜味道
規格：單瓶
產地：蘇格蘭
容量  ： 1000 ml 
種類：威士忌 ",SINGLETON 蘇格登,N/A,5,False,False,False,N/A,,61100,,61100
010493032599F,010493032599F,N/A,12272,"MINISTER'S RESERVE 21 YEARS OLD
二十一年單一純麥威士忌",6700,0,"香氣：松果香氣、甘甜風味、果香、紅葡萄柚與柳橙香味
口感：柔滑松果、蜜餞、熱帶水果、些微玫瑰香
餘韻：針葉松樹橡木香味與香草味交叉交替
熟成：此系列的每瓶醇酒皆熟成至少21年以上，散發獨一無二的風味質感
規格：單瓶
產地：蘇格蘭
容量 ：  700 ml
種類：威士忌 ",GLENROTHES 格蘭路思,N/A,5,False,False,False,N/A,,61100,,61100
000299226759F,000299226759F,N/A,12272,"THE GLENLIVET MASTER DISTILLER 
大師窖藏",1360,0,"格蘭利威釀酒傳奇的禮讚，讚頌超凡卓絕的酒桶熟成手法和挑選酒桶的技藝
格蘭利威大師窖藏是大師窖藏系列的奠基之作。麥芽口感如絲般柔滑，伴隨著在口腔內蔓延開來的甜梨果香和橘子醬的辛香。
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",GLENLIVET 格蘭利威,N/A,5,False,False,False,N/A,,61100,,61100
013967003590F,013967003590F,N/A,12272,"JURA 16 YEARS OLD
16年單一麥芽威士忌",2850,0,"有近200年不變的生產傳統，使用島內天然純淨的泉水釀制，沒有艾雷島的碘味，島內穩定氣候及絕佳水質提供了適合的陳年環境，所生產出來的威士忌順口芳香並趨於完美                                            
規格：單瓶
產地：蘇格蘭
容量 ：  1000 ml
種類：威士忌 ",JURA 吉拉,N/A,5,False,False,False,N/A,,61100,,61100
010494929287F,010494929287F,N/A,12272,"TAYNE
坦恩單一麥芽威士忌",1990,1790," 免稅通路限定專賣，這款佳釀是格蘭傑傳說系列的窖藏珍品－於波本桶中熟成，之後於Amontillado雪莉桶中窖藏陳釀；帶有玫瑰，烤栗子的芳香，太妃糖及熱帶水果的滋味，及辛香料，果乾的尾韻。
規格：單瓶
產地：蘇格蘭
容量 ： 1000 ml
種類：威士忌 ",GLENMORANGIE 格蘭傑,N/A,5,False,False,False,N/A,,61100,,61100
"000277003457F-1,000277003457F-2,000277003457F-3",000277003457F,N/A,12272,"12 YEAR OLD HIGHLAND SINGLE MALT WHISKY
12年單ㄧ純麥威士忌",1120,0,"色澤含豐潤的金黃琥珀色，如香水般有著蜂蜜與果香的柔軟。散發出濃烈的櫻桃、鳳梨、烤麵包和覆盆子果醬的馥郁香氣，伴隨着輕盈的煙燻和淡淡的雪利酒香。宜人的中等濃郁，帶著圓潤糖漿的口感。活潑新鮮的水果橘子與油桃軟糖，伴著可可粉和淡淡的泥炭風味。餘韻飽滿而圓滑，塞維利亞柑橘的水果光輝交疊着縈繞舌間久久不散。

規格：單瓶
產地：蘇格蘭
容量：750( ml)
種類：威士忌",ABERFELDY 艾柏迪,N/A,3,False,False,False,N/A,,61100,,61100
